STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,ACMC,ACMH,ACSC,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03,WV20
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-09-12,,20,,0,,,1354,0.00,91,0.0,0.0,,87,58,690,120,,,135,,,17.0,,,19.5,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-09-13,,40,,30,,,1212,0.00,91,0.0,0.0,,88,63,684,180,,,180,,,17.0,,,23.0,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-09-14,,80,,90,,,1454,0.32,54,0.0,0.0,,88,67,408,250,,,225,,,17.0,,,25.3,,1,,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-09-15,,100,,100,,,2148,0.01,2,0.0,0.0,,69,60,18,300,,,315,,,14.1,,,20.8,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-09-16,,60,,90,,,1100,0.00,58,0.0,0.0,,61,43,432,310,,,315,,,16.1,,,24.2,,,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-09-17,,70,,80,,,1330,0.46,58,0.0,0.0,,71,40,438,150,,,225,,,12.1,,,17.2,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-09-18,,50,,50,,,112,0.28,84,0.0,0.0,,68,42,618,320,,,315,,,17.0,,,27.5,,1,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-09-19,,20,,30,,,1300,0.00,88,0.0,0.0,,70,38,654,200,,,225,,,13.0,,,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-09-20,,50,,60,,,1612,0.02,54,0.0,0.0,,66,42,402,300,,,315,,,17.0,,,23.0,,,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-09-21,,50,,80,,,924,0.00,24,0.0,0.0,,56,37,174,320,,,270,,,8.9,,,15.0,,,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-09-22,,90,,90,,,1718,0.16,2,0.0,0.0,,59,46,18,320,,,315,,,12.1,,,17.2,,1,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-09-23,,90,,80,,,1524,0.00,47,0.0,0.0,,69,52,348,220,,,45,,,12.1,,,16.1,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-09-24,,100,,100,,,1142,0.23,0,0.0,0.0,,60,54,0,180,,,180,,,16.1,,,20.8,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-09-25,,100,,100,,,1654,0.12,9,0.0,0.0,,67,56,66,100,,,135,,,10.1,,,10.3,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-09-26,,100,,100,,,2130,0.07,10,0.0,0.0,,67,57,72,30,,,45,,,8.9,,,12.8,,1,1,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-09-27,,100,,100,,,1412,0.73,5,0.0,0.0,,62,51,30,340,,,360,,,13.0,,,20.8,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-09-28,,50,,50,,,1530,0.00,61,0.0,0.0,,69,49,432,140,,,180,,,8.9,,,11.4,,1,1,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-09-29,,20,,10,,,1506,0.00,91,0.0,0.0,,71,50,648,150,,,135,,,13.0,,,18.3,,1,1,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-09-30,,20,,20,,,1448,0.00,89,0.0,0.0,,76,48,630,160,,,135,,,12.1,,,17.2,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-01,,50,,60,,,1636,0.00,72,0.0,0.0,,84,50,504,60,,,45,,,16.1,,,20.8,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-02,,20,,0,,,1312,0.00,100,0.0,0.0,,69,51,702,130,,,135,,,12.1,,,13.9,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-03,,80,,90,,,1448,0.00,67,0.0,0.0,,77,55,468,290,,,270,,,16.1,,,19.5,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-04,,20,,10,,,1500,0.00,100,0.0,0.0,,69,42,696,160,,,135,,,10.1,,,12.8,,1,1,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-05,,40,,50,,,1418,0.00,69,0.0,0.0,,75,49,480,160,,,135,,,12.1,,,12.8,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-06,,50,,60,,,1506,0.00,58,0.0,0.0,,81,52,402,130,,,135,,,12.1,,,18.3,,1,1,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-07,,60,,70,,,1412,0.13,49,0.0,0.0,,73,48,336,260,,,270,,,15.0,,,19.5,,1,,1,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-08,,0,,0,,,2124,0.00,100,0.0,0.0,,74,41,684,220,,,45,,,14.1,,,18.3,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-09,,90,,100,,,1836,0.00,42,0.0,0.0,,66,49,288,70,,,90,,,16.1,,,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-10,,80,,90,,,48,0.03,6,0.0,0.0,,72,51,42,90,,,90,,,17.0,,,19.5,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-11,,60,,60,,,1812,0.00,55,0.0,0.0,,64,44,372,220,,,225,,,13.0,,,20.8,,1,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-12,,90,,100,,,1242,0.00,1,0.0,0.0,,58,43,6,230,,,225,,,14.1,,,19.5,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-13,,70,,70,,,1412,0.00,51,0.0,0.0,,60,39,342,290,,,270,,,8.9,,,16.1,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-14,,70,,90,,,1624,0.00,11,0.0,0.0,,57,41,78,260,,,270,,,21.0,,,35.6,,,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-15,,70,,80,,,1542,0.02,31,0.0,0.0,,59,41,210,310,,,315,,,19.9,,,28.9,,,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-16,,40,,70,,,1148,0.00,52,0.0,0.0,,48,34,348,330,,,315,,,19.9,,,30.0,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-17,,30,,30,,,1142,0.00,96,0.0,0.0,,52,29,636,140,,,270,,,10.1,,,15.0,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-18,,60,,50,,,1554,0.01,76,0.0,0.0,,66,39,504,220,,,180,,,17.9,,,23.0,,,,1,,1,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-19,,80,,90,,,1500,0.00,52,0.0,0.0,,70,44,342,210,,,180,,,17.9,,,25.3,,,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-20,,100,,100,,,1212,0.15,0,0.0,0.0,,61,42,0,210,,,225,,,30.0,,,42.5,,1,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-21,,100,,100,,,212,0.00,1,0.0,0.0,,45,38,6,260,,,270,,,16.1,,,24.2,,,,,,,,,,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-22,,100,,100,,,1542,0.00,0,0.0,0.0,,44,34,0,320,,,360,,,10.1,,,12.8,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-23,,30,,0,,,1042,0.00,95,0.0,0.0,,50,27,612,350,,,360,,,8.9,,,12.8,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-24,,10,,0,,,1400,0.00,100,0.0,0.0,,55,23,642,170,,,45,,,8.1,,,11.4,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-25,,30,,70,,,1136,0.00,99,0.0,0.0,,60,28,630,40,,,45,,,8.1,,,11.4,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-26,,0,,0,,,1254,0.00,100,0.0,0.0,,66,33,636,240,,,225,,,10.1,,,11.4,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-27,,20,,0,,,1530,0.00,100,0.0,0.0,,68,31,636,180,,,135,,,10.1,,,15.0,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-28,,90,,80,,,1442,0.00,66,0.0,0.0,,72,46,420,180,,,180,,,16.1,,,23.0,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-29,,60,,90,,,1012,0.05,42,0.0,0.0,,63,42,264,220,,,225,,,19.9,,,30.0,,,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-30,,90,,100,,,1254,0.00,52,0.0,0.0,,64,38,330,200,,,180,,,14.1,,,19.5,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-10-31,,100,,100,,,1742,0.62,0,0.0,0.0,,63,49,0,240,,,225,,,12.1,,,16.1,,1,1,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-01,,100,,100,,,2130,1.59,0,0.0,0.0,,65,54,0,190,,,180,,,14.1,,,19.5,,1,1,1,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-02,,90,,90,,,1248,0.75,29,0.0,0.0,,69,57,180,220,,,225,,,19.9,,,25.3,,1,,1,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-03,,100,,100,,,2118,0.00,6,0.0,0.0,,59,43,36,290,,,270,,,17.0,,,25.3,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-04,,70,,70,,,1724,0.00,67,0.0,0.0,,43,26,414,250,,,270,,,17.0,,,24.2,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-05,,90,,100,,,1024,0.00,5,0.0,0.0,,36,25,36,230,,,270,,,21.9,,,32.2,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-06,,80,,90,,,236,0.00,15,0.0,0.0,,37,28,90,210,,,225,,,19.9,,,25.3,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-07,,20,,0,,,2348,0.00,91,0.0,0.0,,58,28,552,230,,,225,,,17.9,,,28.9,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-08,,60,,40,,,54,0.00,65,0.0,0.0,,62,42,390,230,,,225,,,17.0,,,28.9,,,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-09,,100,,100,,,2348,0.37,0,0.0,0.0,,43,39,0,70,,,45,,,14.1,,,15.0,,1,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-10,,90,,80,,,1054,0.01,56,0.0,0.0,,57,40,336,120,,,90,,,17.0,,,23.0,,,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-11,,100,,100,,,2324,0.18,0,0.0,0.0,,60,53,0,220,,,180,,,21.0,,,32.2,,1,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-12,,90,,100,,,1312,0.24,9,0.0,0.0,,60,35,54,240,,,225,,,32.0,,,47.2,,1,,,,,,,,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-13,,90,,90,,,642,0.00,8,0.0,0.0,,36,31,48,300,,,315,,,17.9,,,26.4,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-14,,100,,100,,,2224,0.00,0,0.0,0.0,,34,30,0,270,,,270,,,17.0,,,24.2,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-15,,30,,0,,,306,0.00,97,0.0,0.0,,37,24,570,280,,,270,,,17.0,,,24.2,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-16,,80,,100,,,1248,0.00,44,0.0,0.0,,41,24,258,230,,,225,,,17.0,,,20.8,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-17,,10,,0,,,1400,0.00,92,0.0,0.0,,50,22,540,160,,,225,,,12.1,,,15.0,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-18,,80,,100,,,1406,0.00,1,0.0,0.0,,52,32,6,90,,,90,,,8.9,,,10.3,,1,,,,,,,1,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-19,,100,,100,,,1530,0.00,44,0.0,0.0,,60,35,252,140,,,135,,,14.1,,,17.2,,1,1,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-20,,100,,100,,,742,0.88,0,0.0,0.0,,58,51,0,170,,,180,,,17.0,,,25.3,,1,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-21,,80,,90,,,112,0.29,19,0.0,0.0,,59,41,114,210,,,225,,,15.0,,,18.3,,1,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-22,,70,,60,,,1124,0.00,72,0.0,0.0,,51,36,414,70,,,90,,,14.1,,,18.3,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-23,,100,,100,,,1800,0.48,0,0.0,0.0,,47,39,0,330,,,315,,,17.0,,,25.3,,1,1,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-24,,40,,40,,,1030,0.07,60,0.0,0.0,,40,24,342,330,,,315,,,21.0,,,28.9,,1,,,,,,,,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-25,,60,,70,,,0,0.00,73,0.0,0.0,,35,22,420,240,,,225,,,15.0,,,19.5,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-26,,100,,100,,,1506,0.16,0,1.8,0.0,,36,32,0,290,,,270,,0.2,14.1,,,18.3,,1,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-27,,70,,70,,,1524,0.00,86,0.0,1.0,,34,18,486,350,,,180,,,8.9,,,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-28,,100,,100,,,2030,0.55,0,0.0,0.0,,48,21,0,90,,,180,,,14.1,,,20.8,,1,1,,,,1,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-29,,100,,100,,,930,0.11,0,0.0,0.0,,45,39,0,250,,,270,,,17.0,,,25.3,,1,1,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-11-30,,80,,90,,,2100,0.00,28,0.0,0.0,,51,39,156,170,,,180,,,12.1,,,16.1,,1,1,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-01,,90,,80,,,1712,0.00,46,0.0,0.0,,62,45,258,220,,,225,,,12.1,,,16.1,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-02,,90,,100,,,1748,0.02,5,0.0,0.0,,67,53,24,160,,,180,,,12.1,,,19.5,,1,1,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-03,,100,,100,,,1206,0.42,6,0.0,0.0,,68,57,36,210,,,225,,,21.0,,,31.1,,1,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-04,,100,,100,,,6,0.07,36,0.0,0.0,,59,47,204,310,,,315,,,12.1,,,18.3,,1,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-05,,90,,100,,,1906,0.23,2,0.0,0.0,,60,48,12,220,,,225,,,23.0,,,38.0,,1,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-06,,60,,70,,,48,0.03,50,0.0,0.0,,51,32,276,280,,,225,,,23.0,,,33.3,,,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-07,,80,,90,,,154,0.00,12,0.0,0.0,,41,30,66,250,,,270,,,14.1,,,18.3,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-08,,90,,80,,,1700,0.05,62,0.5,0.0,,48,27,342,360,,,360,,,15.0,,,21.9,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-09,,60,,70,,,142,0.00,89,0.0,1.0,,27,16,492,350,,,315,,,19.9,,,26.4,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-10,,100,,100,,,1118,0.00,3,0.0,0.0,,34,16,18,230,,,225,,,17.9,,,23.0,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-11,,40,,30,,,842,0.00,88,0.0,0.0,,33,15,486,320,,,360,,,19.9,,,21.9,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-12,,20,,10,,,1542,0.00,98,0.0,0.0,,28,12,540,290,,,270,,,17.9,,,19.5,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-13,,60,,80,,,1506,0.00,78,0.0,0.0,,31,13,432,210,,,225,,,21.0,,,30.0,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-14,,80,,90,,,1118,0.03,22,0.0,0.0,,39,22,120,210,,,225,,,17.9,,,25.3,,1,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-15,,100,,100,,,212,0.55,0,0.0,0.0,,43,38,0,230,,,225,,,14.1,,,17.2,,1,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-16,,90,,100,,,1230,0.29,22,0.9,0.0,,41,24,120,310,,,315,,,17.9,,,23.0,,1,,,,,,,1,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-17,,60,,40,,,42,0.00,87,0.0,0.0,,31,21,474,330,,,315,,,12.1,,,17.2,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-18,,100,,100,,,1148,0.00,3,0.0,0.0,,37,27,18,160,,,180,,,21.9,,,30.0,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-19,,100,,100,,,2330,0.23,0,0.0,0.0,,40,35,0,270,,,270,,,17.0,,,20.8,,1,1,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-20,,100,,100,,,312,0.01,24,0.0,0.0,,35,31,132,280,,,270,,,19.9,,,26.4,,1,,,,,,,,,,,,,,1,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-21,,100,,100,,,354,0.00,0,0.0,0.0,,33,30,0,320,,,270,,,21.0,,,24.2,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-22,,80,,100,,,1154,0.00,26,0.0,0.0,,36,23,138,180,,,180,,,13.0,,,17.2,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-23,,100,,100,,,1642,0.16,0,0.0,0.0,,53,35,0,200,,,180,,,17.0,,,26.4,,1,1,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-24,,100,,100,,,1918,0.05,3,0.0,0.0,,56,47,18,180,,,180,,,17.9,,,20.8,,1,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-25,,90,,100,,,1918,0.65,6,0.0,0.0,,64,50,36,230,,,225,,,23.9,,,36.7,,1,,1,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-26,,90,,100,,,154,0.00,50,0.0,0.0,,50,31,270,290,,,270,,,23.0,,,38.0,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-27,,100,,100,,,948,0.25,0,0.0,0.0,,45,31,0,100,,,90,,,10.1,,,11.4,,1,,,,,,,,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-28,,90,,90,,,1306,0.25,32,0.0,0.0,,60,32,174,230,,,225,,,40.0,,,58.6,,1,1,,,,,,1,,,,,,,1,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-29,,100,,100,,,1736,0.00,28,0.0,0.0,,32,22,156,260,,,270,,,21.9,,,28.9,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-30,,90,,90,,,112,0.00,31,0.0,0.0,,27,17,168,240,,,315,,,17.0,,,19.5,,,,,,,,,,,,,,,,,,1,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1982-12-31,,70,,80,,,1612,0.00,45,0.0,0.0,,34,20,246,230,,,225,,,15.0,,,17.2,,,,,,,,,,,,,,,,,,,,,,,
USW00094847,"DETROIT METRO AIRPORT, MI US",42.23113,-83.33121,191.9,1983-01-01,,40,,0,,,1206,0.00,100,0.0,0.0,,41,25,552,230,,,225,,,21.9,,,27.5,,,,,,,,,,,,,,,,,,,,,,,
